transaction_id,customer_id,timestamp,transaction_type,amount,merchant_category,device_type,location,processing_time_ms,is_fraud
TXN0000017714,CUST003229,2025-08-28 08:03:36,UPI,27921.93,Entertainment,Web_Mobile,Chennai,788.55,0
TXN0000016895,CUST003074,2025-08-07 00:07:36,RTGS,1850874.22,Food,Web_Desktop,Hyderabad,1735.85,0
TXN0000011869,CUST002165,2025-08-15 13:33:35,RTGS,1129265.72,Healthcare,Mobile_Android,Hyderabad,1048.97,0
TXN0000008157,CUST001490,2025-09-06 06:21:34,Card_Payment,90783.52,Travel,Web_Desktop,Pune,795.14,0
TXN0000024879,CUST004532,2025-09-29 10:27:37,NEFT,470378.05,Retail,Mobile_iOS,Mumbai,735.83,0
TXN0000005515,CUST001017,2025-10-20 22:34:33,IMPS,92191.27,Education,Mobile_iOS,Ahmedabad,382.62,0
TXN0000025944,CUST004727,2025-10-30 22:41:38,ATM_Withdrawal,10000.0,Utilities,Web_Desktop,Kolkata,580.61,0
TXN0000012544,CUST002282,2025-09-14 14:57:35,NEFT,437680.56,Utilities,Mobile_iOS,Mumbai,560.25,0
TXN0000023700,CUST004319,2025-08-21 05:06:37,UPI,43868.29,Online_Shopping,Mobile_Android,Hyderabad,654.88,0
TXN0000011844,CUST002160,2025-09-09 11:04:35,Card_Payment,81774.66,Healthcare,ATM,Pune,609.07,0
TXN0000013104,CUST002385,2025-09-06 06:32:35,Card_Payment,88761.74,Education,ATM,Chennai,247.09,1
TXN0000021968,CUST003998,2025-09-07 01:05:37,IMPS,10955.18,Entertainment,Web_Mobile,Mumbai,972.14,0
TXN0000015382,CUST002802,2025-08-16 06:35:35,UPI,31608.34,Retail,Mobile_iOS,Ahmedabad,453.51,0
TXN0000025479,CUST004637,2025-09-19 22:43:37,Card_Payment,73194.8,Fuel,Web_Mobile,Bangalore,502.12,0
TXN0000023134,CUST004209,2025-08-20 01:12:37,RTGS,933594.02,Education,Mobile_iOS,Mumbai,721.92,0
TXN0000011359,CUST002073,2025-10-24 13:45:34,NEFT,209279.55,Food,Mobile_Android,Chennai,1108.95,0
TXN0000005479,CUST001012,2025-08-17 18:47:33,UPI,43447.68,Healthcare,Web_Desktop,Hyderabad,1410.78,0
TXN0000010647,CUST001945,2025-10-12 07:04:34,UPI,42459.98,Online_Shopping,Mobile_iOS,Mumbai,1672.82,0
TXN0000011748,CUST002144,2025-09-04 13:46:35,IMPS,70730.51,Healthcare,Mobile_iOS,Delhi,1970.42,0
TXN0000024310,CUST004434,2025-08-11 16:44:37,Card_Payment,53754.59,Healthcare,Web_Mobile,Hyderabad,273.47,0
TXN0000005743,CUST001058,2025-09-13 07:50:33,RTGS,1345046.48,Food,ATM,Ahmedabad,1817.74,0
TXN0000013951,CUST002541,2025-08-19 08:10:35,IMPS,147420.72,Entertainment,Mobile_Android,Mumbai,505.82,0
TXN0000003185,CUST000579,2025-09-04 01:37:33,UPI,34866.14,Travel,Mobile_iOS,Kolkata,1811.92,0
TXN0000007302,CUST001343,2025-08-28 11:19:34,IMPS,167992.02,Fuel,Web_Desktop,Hyderabad,934.12,0
TXN0000026491,CUST004837,2025-10-02 21:14:38,UPI,21198.4,Retail,Mobile_Android,Ahmedabad,136.37,1
TXN0000000502,CUST000102,2025-09-13 06:54:32,IMPS,12598.73,Utilities,ATM,Chennai,1953.79,0
TXN0000009568,CUST001749,2025-09-15 00:38:34,UPI,17893.85,Education,Mobile_iOS,Chennai,435.35,1
TXN0000009154,CUST001673,2025-09-02 23:15:34,IMPS,79684.19,Other,ATM,Mumbai,714.13,0
TXN0000019264,CUST003499,2025-09-14 14:04:36,NEFT,413827.54,Other,ATM,Mumbai,1297.04,0
TXN0000021609,CUST003925,2025-09-12 15:36:37,Card_Payment,60116.72,Utilities,ATM,Ahmedabad,1779.1,0
TXN0000006915,CUST001274,2025-10-22 05:58:34,Card_Payment,32853.99,Healthcare,Mobile_iOS,Bangalore,528.52,0
TXN0000024661,CUST004495,2025-11-01 10:11:37,NEFT,341758.89,Retail,Web_Mobile,Chennai,727.23,0
TXN0000000675,CUST000130,2025-08-09 21:00:32,IMPS,141412.53,Fuel,ATM,Chennai,238.18,0
TXN0000005192,CUST000949,2025-10-04 11:49:33,UPI,9919.92,Other,Mobile_Android,Hyderabad,1100.24,0
TXN0000012312,CUST002244,2025-09-12 04:05:35,NEFT,468426.44,Online_Shopping,Mobile_Android,Pune,1438.23,0
TXN0000018415,CUST003348,2025-09-09 01:01:36,UPI,2674.31,Food,Mobile_iOS,Bangalore,915.27,0
TXN0000005712,CUST001054,2025-09-01 17:20:33,IMPS,82944.84,Retail,ATM,Mumbai,315.43,0
TXN0000019464,CUST003537,2025-09-04 01:15:36,IMPS,170545.21,Education,Mobile_Android,Hyderabad,830.05,0
TXN0000006966,CUST001283,2025-09-19 10:18:34,IMPS,185550.4,Utilities,Mobile_Android,Other,1022.67,0
TXN0000009160,CUST001673,2025-11-02 00:38:34,Card_Payment,81327.59,Other,ATM,Mumbai,1261.84,0
TXN0000023932,CUST004369,2025-09-20 19:03:37,IMPS,20555.59,Utilities,Web_Desktop,Bangalore,664.47,0
TXN0000019672,CUST003573,2025-10-26 15:35:36,IMPS,89074.28,Online_Shopping,Web_Desktop,Chennai,1374.36,0
TXN0000008936,CUST001626,2025-10-10 14:19:34,NEFT,74241.28,Healthcare,Mobile_iOS,Bangalore,897.81,0
TXN0000009935,CUST001819,2025-09-21 00:45:34,UPI,26436.6,Utilities,Web_Mobile,Kolkata,773.95,0
TXN0000004668,CUST000853,2025-09-17 22:40:33,UPI,37927.38,Utilities,Web_Mobile,Mumbai,1598.12,0
TXN0000000641,CUST000125,2025-09-25 00:38:32,IMPS,185824.06,Retail,Mobile_iOS,Kolkata,1458.01,0
TXN0000012066,CUST002205,2025-09-05 05:03:35,Card_Payment,909.56,Education,Web_Mobile,Hyderabad,1151.61,0
TXN0000013912,CUST002534,2025-08-12 19:12:35,IMPS,6326.78,Education,ATM,Hyderabad,1044.7,0
TXN0000004081,CUST000738,2025-10-09 06:05:33,NEFT,476623.84,Food,Mobile_iOS,Hyderabad,1699.66,0
TXN0000018586,CUST003378,2025-11-01 22:52:36,NEFT,324359.03,Travel,Web_Mobile,Delhi,1024.57,0
TXN0000000954,CUST000178,2025-08-24 18:06:32,Card_Payment,31012.73,Online_Shopping,Web_Mobile,Chennai,1734.79,0
TXN0000000342,CUST000068,2025-09-06 00:02:32,NEFT,9562.95,Utilities,ATM,Mumbai,330.31,0
TXN0000017146,CUST003123,2025-10-20 23:38:36,UPI,11989.89,Retail,Mobile_iOS,International,439.3,0
TXN0000005928,CUST001089,2025-10-04 01:14:33,IMPS,76739.2,Other,Web_Mobile,Kolkata,1183.36,0
TXN0000010625,CUST001941,2025-10-24 07:52:34,RTGS,1655623.16,Utilities,ATM,Pune,1233.01,0
TXN0000020116,CUST003656,2025-10-01 01:24:36,IMPS,32744.51,Fuel,ATM,Mumbai,1430.63,0
TXN0000002974,CUST000542,2025-11-02 12:01:33,UPI,19313.21,Online_Shopping,ATM,Delhi,370.47,1
TXN0000017712,CUST003228,2025-10-31 21:43:36,UPI,42278.49,Online_Shopping,Mobile_iOS,Delhi,707.44,0
TXN0000012401,CUST002255,2025-11-01 18:36:35,IMPS,180040.42,Fuel,ATM,Hyderabad,514.54,0
TXN0000007287,CUST001342,2025-09-25 05:42:34,UPI,33691.57,Utilities,Mobile_Android,Bangalore,687.59,0
TXN0000001792,CUST000327,2025-09-17 23:02:32,IMPS,197186.97,Healthcare,Mobile_iOS,Bangalore,596.36,0
TXN0000010900,CUST001989,2025-10-12 06:24:34,IMPS,117390.39,Online_Shopping,Web_Mobile,Bangalore,1164.24,0
TXN0000007327,CUST001349,2025-09-09 22:14:34,UPI,23619.05,Utilities,ATM,Bangalore,1033.51,0
TXN0000023301,CUST004240,2025-10-30 04:46:37,UPI,42418.48,Entertainment,Web_Mobile,Bangalore,1451.87,0
TXN0000003699,CUST000666,2025-09-11 11:45:33,NEFT,318915.8,Education,Web_Desktop,Ahmedabad,1902.81,0
TXN0000003442,CUST000623,2025-08-25 03:02:33,UPI,10648.48,Retail,Mobile_iOS,Bangalore,376.94,0
TXN0000015325,CUST002794,2025-10-11 14:11:35,RTGS,1390741.6,Travel,Mobile_iOS,Kolkata,959.58,0
TXN0000001203,CUST000219,2025-08-11 22:41:32,RTGS,281531.54,Online_Shopping,Web_Desktop,Kolkata,1679.59,0
TXN0000017645,CUST003217,2025-09-08 04:59:36,NEFT,297147.47,Online_Shopping,Mobile_iOS,Other,301.34,0
TXN0000002938,CUST000533,2025-09-18 14:44:33,IMPS,15740.64,Online_Shopping,Mobile_iOS,Pune,1920.68,0
TXN0000010671,CUST001950,2025-10-26 23:00:34,Card_Payment,88367.73,Entertainment,Mobile_iOS,Mumbai,1283.69,0
TXN0000017120,CUST003118,2025-08-09 23:56:36,UPI,44680.93,Healthcare,Web_Desktop,Kolkata,1582.8,0
TXN0000013735,CUST002498,2025-08-13 14:09:35,UPI,13782.36,Food,ATM,International,931.59,0
TXN0000011948,CUST002182,2025-09-24 03:51:35,RTGS,457985.01,Healthcare,ATM,Ahmedabad,756.15,0
TXN0000019987,CUST003630,2025-08-18 01:22:36,Card_Payment,80705.3,Online_Shopping,Web_Desktop,Hyderabad,418.17,0
TXN0000008083,CUST001478,2025-09-06 01:14:34,UPI,39247.32,Education,ATM,Chennai,1750.54,0
TXN0000008571,CUST001561,2025-10-13 18:11:34,NEFT,155652.99,Online_Shopping,Web_Desktop,Mumbai,1728.34,0
TXN0000023492,CUST004277,2025-10-12 16:27:37,NEFT,54870.98,Fuel,Mobile_iOS,Mumbai,735.57,0
TXN0000004212,CUST000763,2025-10-03 03:21:33,Card_Payment,27165.15,Utilities,ATM,Hyderabad,396.37,0
TXN0000014356,CUST002613,2025-10-10 21:07:35,UPI,35030.36,Food,Mobile_iOS,Chennai,1598.95,0
TXN0000008736,CUST001592,2025-09-04 22:46:34,Card_Payment,15003.45,Utilities,Web_Desktop,Kolkata,1077.38,0
TXN0000008146,CUST001488,2025-09-17 16:38:34,RTGS,277436.26,Entertainment,Web_Mobile,Delhi,1099.88,0
TXN0000006529,CUST001201,2025-09-08 14:14:33,Card_Payment,84020.29,Retail,Mobile_iOS,Mumbai,1377.06,0
TXN0000020523,CUST003724,2025-09-28 01:46:36,RTGS,1389966.84,Healthcare,Mobile_Android,Delhi,852.3,0
TXN0000009669,CUST001768,2025-08-30 06:27:34,Card_Payment,69628.2,Retail,Web_Desktop,Chennai,1280.73,0
TXN0000015123,CUST002745,2025-10-13 18:56:35,UPI,227.86,Other,Mobile_iOS,Hyderabad,1316.72,0
TXN0000012262,CUST002238,2025-08-24 10:22:35,UPI,49848.33,Retail,Mobile_Android,Pune,714.12,0
TXN0000010319,CUST001888,2025-09-02 17:21:34,UPI,28058.1,Food,Web_Desktop,Chennai,821.41,0
TXN0000003602,CUST000649,2025-11-02 23:06:33,Card_Payment,95795.46,Education,Web_Mobile,Hyderabad,639.18,0
TXN0000001838,CUST000338,2025-10-12 02:04:32,RTGS,1321362.66,Online_Shopping,ATM,Ahmedabad,1246.25,0
TXN0000022971,CUST004176,2025-09-27 02:46:37,Card_Payment,58645.6,Healthcare,ATM,Delhi,254.65,1
TXN0000012305,CUST002243,2025-08-11 17:08:35,RTGS,1979195.29,Retail,Mobile_iOS,Ahmedabad,801.75,0
TXN0000027000,CUST004927,2025-08-29 02:57:38,IMPS,71491.68,Fuel,Web_Desktop,Bangalore,823.5,0
TXN0000005551,CUST001023,2025-10-10 22:16:33,IMPS,199243.13,Other,Web_Desktop,Pune,784.87,0
TXN0000005227,CUST000957,2025-10-22 21:21:33,UPI,11446.64,Utilities,Mobile_Android,Hyderabad,130.14,1
TXN0000022655,CUST004121,2025-10-11 12:06:37,ATM_Withdrawal,10000.0,Food,Mobile_iOS,Mumbai,124.59,1
TXN0000015533,CUST002831,2025-10-04 10:37:35,NEFT,440479.04,Healthcare,ATM,Ahmedabad,872.82,0
TXN0000021748,CUST003955,2025-09-29 12:41:37,IMPS,59491.63,Utilities,Mobile_Android,Mumbai,395.3,0
TXN0000004255,CUST000771,2025-10-30 02:33:33,IMPS,26531.54,Utilities,Mobile_Android,Ahmedabad,1230.44,0
TXN0000006276,CUST001149,2025-09-07 02:13:33,UPI,25727.8,Travel,Web_Desktop,Chennai,774.19,0
TXN0000024195,CUST004415,2025-08-12 04:59:37,UPI,20204.3,Retail,Mobile_iOS,Ahmedabad,924.79,0
TXN0000014992,CUST002722,2025-10-16 00:02:35,RTGS,1229331.95,Fuel,Web_Mobile,Delhi,417.14,0
TXN0000025579,CUST004655,2025-08-15 01:36:37,RTGS,681437.38,Online_Shopping,Web_Mobile,Mumbai,370.55,1
TXN0000014614,CUST002653,2025-09-05 20:05:35,Card_Payment,85762.33,Travel,Mobile_iOS,Hyderabad,1935.27,0
TXN0000020682,CUST003751,2025-09-11 22:46:36,Card_Payment,11161.27,Healthcare,Mobile_iOS,Bangalore,895.63,0
TXN0000002384,CUST000439,2025-09-11 18:33:33,UPI,22369.95,Education,Web_Mobile,Chennai,1279.9,0
TXN0000003923,CUST000709,2025-10-16 22:27:33,RTGS,1021826.12,Utilities,Web_Desktop,Mumbai,1003.63,0
TXN0000002056,CUST000380,2025-09-02 19:20:33,UPI,12732.81,Online_Shopping,Web_Desktop,Delhi,1302.87,0
TXN0000025520,CUST004644,2025-08-20 00:12:37,NEFT,246177.41,Education,Mobile_Android,Pune,1755.4,0
TXN0000022359,CUST004069,2025-09-29 19:56:37,UPI,5085.61,Utilities,Mobile_Android,Kolkata,1440.79,0
TXN0000002562,CUST000470,2025-10-17 00:17:33,UPI,49876.82,Online_Shopping,Mobile_Android,Delhi,732.8,0
TXN0000006092,CUST001121,2025-10-22 03:57:33,UPI,42815.56,Fuel,Web_Desktop,Delhi,604.97,0
TXN0000004154,CUST000751,2025-10-07 23:57:33,UPI,48838.57,Retail,Mobile_iOS,Pune,1471.48,0
TXN0000003711,CUST000668,2025-11-01 07:36:33,UPI,25954.33,Fuel,Web_Mobile,Mumbai,713.86,0
TXN0000003704,CUST000667,2025-08-26 23:51:33,IMPS,152172.59,Food,Mobile_iOS,Mumbai,992.24,0
TXN0000016293,CUST002962,2025-09-18 23:39:36,UPI,31792.02,Utilities,Mobile_Android,Chennai,257.33,1
TXN0000009166,CUST001674,2025-10-26 16:07:34,UPI,15129.45,Utilities,Web_Mobile,Delhi,240.44,0
TXN0000010464,CUST001913,2025-10-12 03:54:34,NEFT,219910.44,Travel,Mobile_Android,International,678.01,0
TXN0000016368,CUST002979,2025-08-22 00:02:36,IMPS,183417.09,Entertainment,Web_Mobile,Mumbai,1345.65,0
TXN0000006389,CUST001175,2025-10-30 16:10:33,Card_Payment,91221.89,Entertainment,Mobile_Android,Pune,1035.64,0
TXN0000012610,CUST002298,2025-08-25 11:49:35,Card_Payment,98225.41,Online_Shopping,Mobile_iOS,Bangalore,412.19,0
TXN0000000513,CUST000103,2025-10-22 11:09:32,IMPS,62470.94,Other,Web_Mobile,Delhi,1052.24,0
TXN0000014809,CUST002688,2025-10-24 09:16:35,UPI,2100.79,Entertainment,Web_Desktop,Bangalore,426.33,0
TXN0000010807,CUST001972,2025-08-25 18:09:34,UPI,32375.68,Online_Shopping,Web_Desktop,Mumbai,1904.57,0
TXN0000023042,CUST004187,2025-08-17 06:50:37,UPI,45492.62,Food,Web_Desktop,Chennai,967.52,0
TXN0000013595,CUST002472,2025-08-21 13:51:35,RTGS,1728910.53,Retail,Web_Desktop,Hyderabad,170.06,1
TXN0000011618,CUST002119,2025-08-08 09:54:35,UPI,19497.87,Fuel,Mobile_iOS,Bangalore,833.46,0
TXN0000015632,CUST002850,2025-08-21 07:14:35,IMPS,147165.73,Retail,Mobile_iOS,Bangalore,982.47,0
TXN0000021094,CUST003831,2025-08-26 15:03:37,Card_Payment,61463.65,Education,Mobile_iOS,Chennai,1383.41,0
TXN0000003746,CUST000673,2025-10-28 00:43:33,UPI,45293.38,Fuel,ATM,Pune,1039.31,0
TXN0000013695,CUST002491,2025-08-06 22:50:35,Card_Payment,76751.22,Food,Web_Mobile,Chennai,1460.32,0
TXN0000012711,CUST002316,2025-08-16 21:47:35,UPI,10592.62,Travel,Web_Desktop,Hyderabad,742.83,0
TXN0000010386,CUST001898,2025-08-11 20:16:34,Card_Payment,25381.94,Utilities,Mobile_iOS,Chennai,1921.65,0
TXN0000007673,CUST001405,2025-08-20 02:11:34,NEFT,445485.72,Healthcare,Mobile_iOS,Mumbai,1029.12,0
TXN0000019925,CUST003623,2025-09-16 09:07:36,UPI,1905.69,Travel,ATM,Pune,698.55,0
TXN0000021913,CUST003986,2025-10-08 20:29:37,IMPS,44897.86,Entertainment,Mobile_Android,Ahmedabad,143.94,1
TXN0000024586,CUST004483,2025-09-25 12:21:37,Card_Payment,62363.03,Education,Mobile_iOS,Kolkata,511.21,0
TXN0000015584,CUST002842,2025-10-08 08:04:35,UPI,13255.39,Fuel,ATM,Mumbai,1675.47,0
TXN0000023628,CUST004306,2025-10-06 21:13:37,ATM_Withdrawal,2000.0,Utilities,Web_Mobile,Mumbai,628.95,0
TXN0000015661,CUST002855,2025-09-03 08:52:35,IMPS,186407.43,Entertainment,ATM,Ahmedabad,222.45,1
TXN0000021003,CUST003814,2025-08-13 13:07:37,IMPS,53573.0,Fuel,Mobile_Android,Chennai,368.03,0
TXN0000000891,CUST000168,2025-08-23 10:52:32,UPI,37245.89,Travel,Mobile_iOS,Chennai,1533.56,0
TXN0000003024,CUST000551,2025-10-16 10:37:33,UPI,4372.73,Entertainment,Mobile_iOS,Pune,1186.06,0
TXN0000009200,CUST001682,2025-09-26 22:54:34,Card_Payment,20072.61,Food,Web_Mobile,Ahmedabad,1013.82,0
TXN0000007740,CUST001418,2025-09-25 17:47:34,UPI,7008.29,Fuel,Web_Desktop,Hyderabad,868.74,0
TXN0000006594,CUST001215,2025-09-28 07:33:33,IMPS,56432.5,Education,Web_Mobile,Pune,383.58,0
TXN0000002620,CUST000476,2025-08-21 08:04:33,Card_Payment,1817.36,Education,Mobile_Android,Mumbai,1651.79,0
TXN0000010091,CUST001848,2025-09-21 22:30:34,Card_Payment,64401.21,Education,Web_Mobile,Chennai,731.97,0
TXN0000019144,CUST003480,2025-08-23 09:58:36,UPI,20140.68,Healthcare,Mobile_Android,Mumbai,1837.61,0
TXN0000009510,CUST001740,2025-09-05 06:55:34,UPI,35597.76,Travel,Mobile_iOS,Chennai,1092.7,0
TXN0000015263,CUST002780,2025-09-07 01:53:35,ATM_Withdrawal,20000.0,Online_Shopping,Web_Desktop,Delhi,810.5,0
TXN0000023125,CUST004207,2025-10-02 20:58:37,Card_Payment,38832.1,Food,Web_Mobile,Bangalore,430.39,0
TXN0000006935,CUST001277,2025-08-27 01:14:34,ATM_Withdrawal,2000.0,Utilities,Mobile_Android,Bangalore,1126.5,0
TXN0000023805,CUST004341,2025-09-20 04:07:37,UPI,360.69,Entertainment,Web_Desktop,Ahmedabad,1205.99,0
TXN0000013495,CUST002453,2025-10-20 10:30:35,NEFT,320136.05,Travel,Mobile_Android,Kolkata,1988.03,0
TXN0000014404,CUST002618,2025-08-27 05:47:35,NEFT,378212.37,Education,Mobile_iOS,Delhi,736.3,0
TXN0000000231,CUST000048,2025-10-10 09:06:32,Card_Payment,61927.72,Utilities,Mobile_Android,Delhi,1505.45,0
TXN0000024768,CUST004513,2025-10-22 06:19:37,NEFT,29184.26,Healthcare,Mobile_Android,Bangalore,739.05,0
TXN0000004286,CUST000776,2025-08-27 19:27:33,NEFT,116525.81,Other,Mobile_iOS,Mumbai,967.28,0
TXN0000014674,CUST002662,2025-11-02 21:18:35,UPI,13253.66,Entertainment,Mobile_Android,Bangalore,572.61,0
TXN0000014086,CUST002565,2025-09-22 22:12:35,RTGS,1988805.84,Online_Shopping,Web_Desktop,Pune,1111.96,0
TXN0000011542,CUST002104,2025-09-28 15:12:35,NEFT,19448.61,Other,ATM,Mumbai,1197.73,0
TXN0000004058,CUST000733,2025-09-22 01:26:33,IMPS,172151.78,Food,ATM,Bangalore,1981.89,0
TXN0000020794,CUST003774,2025-09-14 17:56:36,Card_Payment,14025.47,Travel,Web_Desktop,Hyderabad,270.57,0
TXN0000008486,CUST001549,2025-09-29 12:26:34,IMPS,135722.35,Education,Web_Mobile,Ahmedabad,765.23,0
TXN0000020450,CUST003710,2025-10-30 04:55:36,RTGS,1873112.62,Retail,ATM,Mumbai,255.34,0
TXN0000023063,CUST004192,2025-10-13 19:52:37,NEFT,185344.7,Healthcare,Web_Desktop,Kolkata,1495.21,0
TXN0000017621,CUST003211,2025-08-22 10:58:36,UPI,42076.38,Retail,Web_Desktop,Mumbai,835.68,0
TXN0000018484,CUST003361,2025-08-29 08:59:36,IMPS,23108.28,Other,Web_Mobile,Bangalore,1525.28,0
TXN0000020437,CUST003708,2025-10-27 16:30:36,RTGS,636444.97,Healthcare,Mobile_iOS,Other,135.78,1
TXN0000002465,CUST000453,2025-10-09 00:20:33,IMPS,132784.37,Healthcare,Web_Desktop,Mumbai,570.99,0
TXN0000008374,CUST001527,2025-08-17 06:57:34,UPI,43295.08,Fuel,Mobile_iOS,Hyderabad,904.57,0
TXN0000016272,CUST002957,2025-09-14 10:56:36,IMPS,119607.04,Education,Mobile_iOS,Chennai,861.33,0
TXN0000013875,CUST002528,2025-08-11 14:17:35,Card_Payment,94890.96,Other,Mobile_Android,Ahmedabad,1244.0,0
TXN0000021136,CUST003837,2025-09-16 06:49:37,ATM_Withdrawal,5000.0,Healthcare,ATM,Chennai,962.49,0
TXN0000014364,CUST002614,2025-10-29 18:05:35,Card_Payment,36499.31,Entertainment,Web_Desktop,Chennai,1129.87,0
TXN0000025767,CUST004689,2025-08-27 18:37:38,UPI,48581.81,Food,Mobile_Android,Hyderabad,900.93,0
TXN0000002741,CUST000498,2025-09-06 07:19:33,Card_Payment,33394.63,Entertainment,ATM,Bangalore,480.94,0
TXN0000022213,CUST004043,2025-09-21 11:25:37,IMPS,121920.73,Online_Shopping,ATM,Hyderabad,1818.96,0
TXN0000024870,CUST004530,2025-10-18 09:58:37,Card_Payment,57850.09,Food,Mobile_Android,Mumbai,231.28,0
TXN0000001457,CUST000261,2025-09-24 19:34:32,NEFT,5158.81,Other,Web_Mobile,Ahmedabad,220.97,0
TXN0000014899,CUST002706,2025-09-05 14:50:35,IMPS,121963.99,Travel,Web_Mobile,Delhi,1915.52,0
TXN0000020975,CUST003810,2025-11-01 03:16:36,NEFT,101331.45,Utilities,Mobile_Android,Delhi,1619.31,0
TXN0000023756,CUST004327,2025-10-05 02:23:37,Card_Payment,45222.27,Travel,Mobile_iOS,Hyderabad,673.93,0
TXN0000023885,CUST004361,2025-08-28 18:39:37,NEFT,40632.33,Fuel,ATM,Ahmedabad,1820.87,0
TXN0000001337,CUST000238,2025-10-06 12:48:32,UPI,1255.84,Retail,Mobile_iOS,Hyderabad,230.67,0
TXN0000011933,CUST002179,2025-09-15 08:00:35,UPI,29794.48,Healthcare,Web_Mobile,International,778.03,0
TXN0000007457,CUST001371,2025-10-12 11:30:34,IMPS,14197.21,Healthcare,ATM,Pune,1342.11,0
TXN0000025326,CUST004612,2025-09-16 07:17:37,UPI,24301.38,Travel,Web_Desktop,Chennai,1241.58,0
TXN0000009100,CUST001659,2025-10-03 07:06:34,UPI,42217.87,Healthcare,Mobile_iOS,Bangalore,459.43,0
TXN0000024188,CUST004414,2025-09-03 11:54:37,UPI,45721.73,Entertainment,Web_Desktop,Pune,1252.48,0
TXN0000003399,CUST000615,2025-09-12 21:29:33,NEFT,489000.7,Retail,ATM,Pune,882.66,0
TXN0000015603,CUST002845,2025-08-30 15:18:35,Card_Payment,32154.26,Food,Web_Mobile,Hyderabad,1616.4,0
TXN0000024903,CUST004534,2025-10-13 18:52:37,UPI,29653.72,Utilities,Web_Mobile,Kolkata,1945.01,0
TXN0000015242,CUST002774,2025-09-10 18:36:35,RTGS,916551.22,Entertainment,Web_Desktop,Hyderabad,573.98,0
TXN0000012849,CUST002341,2025-10-17 04:13:35,ATM_Withdrawal,2000.0,Online_Shopping,Web_Desktop,Mumbai,1777.0,0
TXN0000014979,CUST002720,2025-09-07 04:07:35,IMPS,144115.85,Other,Web_Desktop,Kolkata,781.09,0
TXN0000008841,CUST001608,2025-08-08 23:54:34,Card_Payment,46105.6,Education,Mobile_Android,Pune,668.52,0
TXN0000024361,CUST004442,2025-10-05 17:31:37,Card_Payment,11352.4,Fuel,Web_Mobile,Mumbai,1185.38,0
TXN0000015260,CUST002778,2025-10-10 13:06:35,UPI,36418.71,Other,Mobile_iOS,Ahmedabad,1896.63,0
TXN0000008761,CUST001595,2025-10-19 17:07:34,NEFT,371205.47,Fuel,Mobile_iOS,Bangalore,1996.28,0
TXN0000019706,CUST003582,2025-08-07 09:18:36,ATM_Withdrawal,10000.0,Travel,ATM,Hyderabad,106.05,1
TXN0000003661,CUST000662,2025-09-11 13:22:33,NEFT,392310.2,Other,Web_Mobile,Hyderabad,1883.68,0
TXN0000010697,CUST001954,2025-10-31 13:10:34,Card_Payment,93457.01,Healthcare,Mobile_Android,Chennai,207.63,0
TXN0000003790,CUST000682,2025-08-06 16:18:33,UPI,41600.47,Education,Web_Mobile,Bangalore,1181.45,0
TXN0000013694,CUST002491,2025-08-27 07:07:35,Card_Payment,76824.14,Travel,ATM,Chennai,502.32,0
TXN0000011141,CUST002034,2025-10-01 14:06:34,Card_Payment,3048.55,Education,Mobile_Android,Mumbai,914.08,0
TXN0000004086,CUST000739,2025-09-30 13:22:33,ATM_Withdrawal,10000.0,Utilities,Mobile_Android,Hyderabad,1108.43,0
TXN0000002130,CUST000392,2025-10-01 23:31:33,UPI,1285.53,Entertainment,Mobile_Android,Hyderabad,1408.78,0
TXN0000017655,CUST003218,2025-10-25 22:47:36,IMPS,151744.49,Other,Web_Mobile,Delhi,209.91,0
TXN0000001216,CUST000220,2025-10-23 23:52:32,UPI,12387.35,Retail,Web_Mobile,Bangalore,349.52,0
TXN0000005383,CUST000990,2025-10-15 02:01:33,NEFT,54391.81,Healthcare,ATM,Kolkata,1659.88,0
TXN0000005129,CUST000936,2025-09-16 17:50:33,UPI,35043.3,Other,Mobile_Android,Mumbai,1369.05,0
TXN0000019062,CUST003464,2025-09-27 16:46:36,Card_Payment,76400.58,Entertainment,Mobile_Android,Bangalore,877.02,0
TXN0000026318,CUST004802,2025-11-02 19:00:38,IMPS,50019.27,Education,Mobile_Android,Mumbai,439.17,1
TXN0000017548,CUST003199,2025-08-22 02:44:36,IMPS,199640.16,Fuel,Web_Desktop,Hyderabad,712.48,0
TXN0000002642,CUST000480,2025-09-24 20:35:33,UPI,28832.5,Food,Mobile_iOS,Chennai,693.25,0
TXN0000011015,CUST002008,2025-10-27 13:30:34,Card_Payment,8810.97,Entertainment,Web_Desktop,Ahmedabad,1677.06,0
TXN0000012699,CUST002315,2025-10-19 04:12:35,NEFT,270434.7,Fuel,Mobile_iOS,Delhi,440.39,0
TXN0000006347,CUST001162,2025-09-30 19:32:33,UPI,9058.2,Other,Web_Desktop,Delhi,331.22,0
TXN0000012365,CUST002251,2025-09-12 04:57:35,NEFT,190181.45,Food,Mobile_Android,Ahmedabad,759.27,0
TXN0000010466,CUST001913,2025-10-26 22:35:34,IMPS,31567.5,Utilities,Web_Mobile,Bangalore,1736.66,0
TXN0000020624,CUST003742,2025-10-26 14:57:36,IMPS,82737.89,Entertainment,Mobile_Android,Mumbai,871.0,0
TXN0000022198,CUST004041,2025-08-11 05:31:37,UPI,3163.33,Education,ATM,Ahmedabad,1643.66,0
TXN0000025422,CUST004626,2025-10-18 19:42:37,RTGS,741978.64,Fuel,Web_Mobile,Pune,1866.66,0
