customer_id,age,gender,income_level,annual_income,city,account_age_months,credit_score
CUST001668,37,F,Medium,68668.99130725802,Bangalore,11,705
CUST001669,57,F,Low,37526.12059333588,Ahmedabad,31,774
CUST001670,53,M,High,99055.3160587843,Kolkata,13,751
CUST001671,41,F,Very High,269726.8785898748,Chennai,49,639
CUST001672,39,M,Very High,475758.7887268444,Bangalore,1,525
CUST001673,39,F,Low,31570.23584818891,Mumbai,1,685
CUST001674,31,M,Low,23579.23634270002,Delhi,59,532
CUST001675,69,F,Medium,66547.80555649531,Mumbai,20,620
CUST001676,40,M,Medium,79630.48622157518,Chennai,15,630
CUST001677,63,F,High,137641.749512928,Bangalore,33,654
CUST001678,67,M,Low,34914.822731028056,Delhi,43,765
CUST001679,59,F,Very High,222816.3289931942,Hyderabad,8,783
CUST001680,38,F,Medium,75045.5913873603,Delhi,7,740
CUST001681,51,M,High,116805.21904748825,Delhi,114,750
CUST001682,44,F,Medium,75571.60088287822,Ahmedabad,32,752
CUST001683,31,M,Medium,53193.113176995175,Chennai,17,500
CUST001684,49,F,Very High,171717.86842240146,Pune,58,700
CUST001685,27,F,Medium,59039.038746389844,Mumbai,26,556
CUST001686,62,F,High,98888.63233725145,Mumbai,9,740
CUST001687,38,F,Very High,400330.25142170436,Ahmedabad,8,532
CUST001688,48,M,High,146997.45869992225,Hyderabad,18,685
CUST001689,49,M,Medium,67638.96604606256,Chennai,70,743
CUST001690,41,M,Low,37738.678594184064,Delhi,2,610
CUST001691,53,F,Low,29060.480272024128,Pune,8,776
CUST001692,37,M,Low,35432.814743906034,Kolkata,80,740
CUST001693,58,F,Low,36860.868733434065,Mumbai,4,730
CUST001694,24,F,Medium,68435.0251033417,Mumbai,35,755
CUST001695,46,M,Medium,60311.091442782585,Bangalore,8,671
CUST001696,74,F,Medium,65034.64438461472,Delhi,33,712
CUST001697,29,M,Medium,68020.27982715522,Chennai,17,700
CUST001698,34,M,Low,25061.688064428537,Mumbai,3,698
CUST001699,52,F,Low,36191.5852182997,Ahmedabad,31,646
CUST001700,47,M,High,146522.71772770913,Pune,41,600
CUST001701,50,M,Medium,58609.572607197435,Ahmedabad,41,673
CUST001702,52,F,Medium,68042.6873243951,Ahmedabad,36,668
CUST001703,54,M,Medium,69481.03623161415,Ahmedabad,24,641
CUST001704,61,Other,High,126357.32832650363,Chennai,26,768
CUST001705,51,Other,Medium,61884.60433314542,Delhi,36,606
CUST001706,41,M,Medium,75265.91818299243,Ahmedabad,42,686
CUST001707,55,M,Very High,307124.34824411303,Delhi,38,793
CUST001708,73,F,High,84277.20695406225,Mumbai,31,772
CUST001709,43,M,Medium,73782.25502848641,Hyderabad,6,797
CUST001710,30,M,Medium,66959.25089266204,Chennai,8,652
CUST001711,61,F,Low,36985.17252999293,Ahmedabad,10,762
CUST001712,43,M,Medium,45541.897697787776,Ahmedabad,90,614
CUST001713,18,F,Very High,160763.52917840073,Chennai,51,677
CUST001714,57,M,Medium,77374.98161530006,Bangalore,28,685
CUST001715,36,M,Very High,201704.907047701,Pune,10,653
CUST001716,43,M,Medium,72386.09328281807,Delhi,4,671
CUST001717,49,Other,Very High,438123.4797632225,Delhi,82,660
CUST001718,47,F,Medium,68348.20802196012,Mumbai,80,621
CUST001719,55,F,Low,22625.244221857418,Mumbai,4,768
CUST001720,38,M,Medium,66695.9449824323,Mumbai,57,685
CUST001721,52,M,Medium,75563.46333307461,Bangalore,21,716
CUST001722,41,M,Low,28510.632896017665,Pune,14,713
CUST001723,56,F,High,108946.17980650192,Ahmedabad,48,704
CUST001724,54,F,Medium,57714.33238317676,Hyderabad,34,707
CUST001725,30,F,High,85759.03234733445,Mumbai,54,675
CUST001726,61,M,Medium,75681.02276119894,Mumbai,2,813
CUST001727,36,F,Low,37383.65727961021,Kolkata,13,760
CUST001728,57,M,Very High,499268.26262660016,Pune,13,701
CUST001729,50,Other,Medium,63407.32565993654,Mumbai,14,664
CUST001730,72,M,Medium,70047.66545805543,Bangalore,25,690
CUST001731,41,F,Medium,48106.87625229219,Chennai,11,733
CUST001732,39,M,Medium,66701.15272896679,Hyderabad,21,819
CUST001733,44,M,Very High,377406.49706508673,Chennai,16,590
CUST001734,40,F,High,143084.61150891287,Ahmedabad,47,752
CUST001735,56,M,Medium,73231.70891356296,Kolkata,33,790
CUST001736,20,M,High,145692.65238324343,Delhi,38,581
CUST001737,29,F,Low,37376.66945403215,Delhi,8,685
CUST001738,28,F,Medium,74747.75579595409,Mumbai,14,614
CUST001739,59,F,Very High,172303.1643410514,Kolkata,1,734
CUST001740,70,M,Medium,73838.47810783824,Chennai,4,671
CUST001741,43,F,High,122523.48761521827,Bangalore,11,689
CUST001742,42,F,High,106631.11162361728,Hyderabad,2,667
CUST001743,46,M,High,83956.02370716436,Pune,33,757
CUST001744,62,F,Very High,387185.8211688163,Chennai,226,718
CUST001745,31,M,Medium,53128.070021504696,Kolkata,3,718
CUST001746,48,M,Low,29355.525299720695,Ahmedabad,61,712
CUST001747,59,M,Medium,67269.13748220538,Kolkata,4,745
CUST001748,52,M,High,143824.21829169,Pune,39,679
CUST001749,47,F,Low,36508.73831209997,Chennai,37,836
CUST001750,60,F,Low,29011.942582072,Ahmedabad,83,601
CUST001751,18,F,Medium,55511.32629785516,Hyderabad,4,561
CUST001752,55,F,Very High,233922.9085954166,Chennai,13,555
CUST001753,35,M,High,106069.87258231778,Chennai,3,533
CUST001754,18,F,Medium,44441.85549167593,Hyderabad,18,753
CUST001755,52,F,Low,39422.11016729509,Bangalore,87,744
CUST001756,65,M,Medium,62956.697758383154,Pune,54,796
CUST001757,42,F,Low,22556.116855904256,Kolkata,46,615
CUST001758,59,Other,Low,27056.120185318116,Hyderabad,27,759
CUST001759,69,F,Very High,341463.7002672296,Mumbai,77,704
CUST001760,64,F,Very High,336509.97282430436,Mumbai,21,713
CUST001761,69,M,Low,20710.067374372647,Mumbai,5,750
CUST001762,56,M,Low,39016.82068458223,Mumbai,65,639
CUST001763,46,M,Medium,51015.02725899778,Ahmedabad,11,850
CUST001764,20,F,Medium,40647.38675727565,Pune,1,806
CUST001765,41,F,Low,21528.88017900565,Delhi,4,657
CUST001766,32,Other,Medium,63207.79612991908,Bangalore,33,612
CUST001767,77,M,Low,22755.710413501936,Delhi,33,692
CUST001768,42,M,High,82920.73549974523,Chennai,10,714
CUST001769,46,F,High,106573.85264888979,Chennai,46,785
CUST001770,53,F,Medium,64910.44769360754,Hyderabad,53,606
CUST001771,45,M,Medium,44473.592193664495,Mumbai,91,722
CUST001772,70,F,Very High,259664.74125296043,Ahmedabad,31,577
CUST001773,35,F,Very High,296216.2350685898,Ahmedabad,54,734
CUST001774,47,F,Low,23189.20195573534,Hyderabad,50,691
CUST001775,33,F,Low,30121.477969334202,Chennai,10,850
CUST001776,25,M,Medium,43408.563476070834,Mumbai,13,576
CUST001777,35,Other,Low,20930.369926901374,Pune,23,809
CUST001778,44,F,Medium,60793.41468620539,Kolkata,1,563
CUST001779,38,M,Medium,49915.878910035026,Bangalore,12,593
CUST001780,34,M,Medium,43814.9523159211,Chennai,23,565
CUST001781,23,F,Medium,56956.50349950529,Kolkata,4,720
CUST001782,43,M,Medium,76605.6295806958,Hyderabad,4,606
CUST001783,22,M,Very High,403467.3563289542,Kolkata,22,592
CUST001784,56,F,Low,36312.31830694055,Hyderabad,47,716
CUST001785,46,M,High,141033.97921310455,Chennai,64,736
CUST001786,23,F,Low,39452.55482792838,Delhi,28,703
CUST001787,40,M,Low,35264.93147028346,Ahmedabad,23,687
CUST001788,33,F,Medium,64336.316877579186,Pune,17,846
CUST001789,49,M,Low,27308.517606044945,Pune,7,711
CUST001790,65,M,Low,23632.86473115432,Ahmedabad,5,764
CUST001791,18,M,Low,33733.19747966589,Bangalore,56,711
CUST001792,46,F,Medium,79797.99944487767,Pune,22,612
CUST001793,42,F,High,112715.10792332434,Kolkata,56,743
CUST001794,55,M,Low,34473.58736185615,Pune,43,647
CUST001795,48,F,High,114656.47149952094,Kolkata,7,692
CUST001796,33,F,Low,28638.668467269534,Chennai,25,724
CUST001797,40,Other,Medium,56412.22454239661,Pune,21,544
CUST001798,33,M,Medium,60184.98731726791,Chennai,19,571
CUST001799,61,F,High,105682.69633057625,Pune,28,772
CUST001800,45,M,Very High,412070.6626376327,Ahmedabad,144,646
CUST001801,73,M,Very High,455995.20930703083,Hyderabad,60,650
CUST001802,44,Other,Low,37657.70613290368,Mumbai,84,713
CUST001803,34,F,High,95938.90993980781,Mumbai,1,669
CUST001804,22,M,Low,37918.182774629815,Mumbai,5,733
CUST001805,18,M,Very High,269542.9311492868,Hyderabad,3,695
CUST001806,21,F,Medium,52372.3066194119,Mumbai,10,715
CUST001807,49,F,Medium,69070.24229592943,Ahmedabad,20,643
CUST001808,52,M,Low,26093.92680172579,Chennai,36,715
CUST001809,21,F,Low,21059.328112194202,Delhi,25,788
CUST001810,58,M,High,106153.24406172156,Delhi,84,654
CUST001811,37,M,Very High,402512.9601254221,Pune,101,773
CUST001812,47,F,Medium,53078.33681080706,Delhi,6,695
CUST001813,69,M,High,124069.13391966026,Mumbai,69,758
CUST001814,58,M,High,126208.36109841912,Delhi,23,710
CUST001815,40,F,Medium,69349.44046905424,Kolkata,21,697
CUST001816,31,F,Low,37942.60932621873,Mumbai,55,727
CUST001817,18,M,Low,28651.28998536863,Kolkata,3,797
CUST001818,34,F,Medium,46657.28306649828,Chennai,77,718
CUST001819,41,F,Low,26378.514308637787,Kolkata,40,738
CUST001820,30,M,Low,28643.345103479718,Chennai,74,670
CUST001821,43,F,Low,34277.82938656226,Hyderabad,187,825
CUST001822,46,M,Low,20262.44251123267,Hyderabad,26,751
CUST001823,41,M,Very High,260524.88420395763,Pune,3,706
CUST001824,35,F,Low,35596.85162038634,Kolkata,6,690
CUST001825,47,Other,Medium,66834.30813322781,Bangalore,14,778
CUST001826,51,M,Medium,69269.59894342421,Chennai,3,651
CUST001827,28,M,Medium,72472.43077756779,Ahmedabad,60,557
CUST001828,66,F,Low,35664.71437755924,Mumbai,12,705
CUST001829,43,M,Medium,67287.32664611112,Bangalore,134,795
CUST001830,45,M,Low,28793.230647411812,Chennai,43,827
CUST001831,55,M,Medium,79343.93315512616,Mumbai,6,691
CUST001832,48,F,Low,31381.463911801475,Chennai,23,703
CUST001833,59,M,Medium,48110.76837475356,Chennai,22,741
CUST001834,49,M,High,100496.89985733491,Ahmedabad,24,678
CUST001835,35,F,Medium,67742.4982388188,Mumbai,27,741
CUST001836,50,F,Medium,76989.58260797855,Chennai,1,693
CUST001837,27,F,Medium,47148.8051682359,Ahmedabad,41,780
CUST001838,46,M,High,85764.25470220504,Chennai,24,757
CUST001839,44,F,Low,37630.620960840126,Chennai,56,764
CUST001840,41,M,High,144069.45852389841,Pune,60,683
CUST001841,43,M,High,99346.55417211296,Hyderabad,9,850
CUST001842,18,F,Medium,55091.428974849594,Delhi,1,738
CUST001843,36,M,Medium,66407.51989991433,Chennai,43,719
CUST001844,46,M,Medium,53197.200833699,Pune,137,639
CUST001845,47,M,Low,37543.174165401055,Ahmedabad,21,692
CUST001846,29,M,Low,22151.574054277255,Mumbai,10,709
CUST001847,63,M,Low,20759.644419203905,Kolkata,6,636
CUST001848,32,Other,Low,24169.72413485579,Chennai,12,676
CUST001849,59,M,Medium,51443.51112819876,Pune,14,686
CUST001850,51,M,High,87904.86139022125,Hyderabad,19,704
CUST001851,35,M,Low,21313.808586812935,Pune,38,558
CUST001852,71,F,Very High,414462.69972562935,Hyderabad,11,689
CUST001853,27,F,Very High,207496.7980657901,Kolkata,1,669
CUST001854,58,M,Very High,469872.7696732064,Chennai,16,698
CUST001855,60,F,High,105759.97630136673,Bangalore,69,782
CUST001856,34,M,Medium,66824.23238885382,Kolkata,24,850
CUST001857,65,M,Low,24508.042295376006,Delhi,120,754
CUST001858,41,M,Medium,49612.91073967467,Mumbai,25,601
CUST001859,49,M,Medium,62988.368114703015,Pune,11,672
CUST001860,48,M,High,119245.00476021903,Mumbai,7,747
CUST001861,42,F,Very High,419055.22980422847,Mumbai,42,738
CUST001862,57,M,Medium,70312.53222777064,Ahmedabad,27,778
CUST001863,56,F,Medium,66827.51058654644,Ahmedabad,33,692
CUST001864,18,M,Low,28982.61131786982,Mumbai,50,670
CUST001865,64,M,Low,37812.80772561234,Hyderabad,46,840
CUST001866,20,M,Medium,64903.139608851954,Pune,1,704
CUST001867,60,F,Medium,79607.93961849429,Ahmedabad,58,618
CUST001868,61,M,High,137355.8872554051,Delhi,27,818
CUST001869,28,F,Medium,41772.39244953305,Chennai,17,580
CUST001870,38,M,Very High,262207.86747811123,Chennai,27,420
CUST001871,28,M,Medium,62875.02865883807,Bangalore,34,761
CUST001872,41,M,High,130502.86765100411,Chennai,5,772
CUST001873,40,M,Low,31006.72995523883,Ahmedabad,19,733
CUST001874,56,M,High,135029.12957235271,Delhi,14,595
CUST001875,64,M,High,99785.89569301411,Chennai,15,695
CUST001876,65,F,Low,23678.2410246565,Hyderabad,3,677
CUST001877,36,M,Low,21078.333675795402,Kolkata,6,657
CUST001878,41,F,Very High,350659.8106000327,Chennai,6,812
CUST001879,19,M,Low,33771.990413509906,Mumbai,16,616
CUST001880,32,F,Medium,53045.988684774464,Mumbai,80,725
CUST001881,59,F,Medium,64543.367394235065,Kolkata,8,795
CUST001882,69,M,High,83651.00615973305,Mumbai,19,730
CUST001883,26,M,High,86950.53424077625,Mumbai,13,799
CUST001884,36,F,Medium,68070.19089033993,Hyderabad,55,745
CUST001885,44,F,Medium,54722.78820869195,Hyderabad,1,734
CUST001886,49,M,Very High,384966.91088605195,Hyderabad,7,729
CUST001887,32,M,High,138220.47841959426,Ahmedabad,8,749
CUST001888,51,F,High,139683.57062332818,Chennai,178,669
CUST001889,37,M,Medium,46886.70581857804,Kolkata,30,595
CUST001890,44,F,Low,29725.71144702693,Mumbai,5,776
CUST001891,53,M,Medium,69357.06894529946,Bangalore,11,792
CUST001892,45,M,High,134178.64173868374,Kolkata,6,720
CUST001893,38,F,Low,35693.519614577555,Bangalore,4,656
CUST001894,43,F,Medium,49126.693375223374,Mumbai,57,575
CUST001895,43,M,Low,23850.696354475465,Delhi,24,706
CUST001896,39,M,Medium,63600.49873094783,Kolkata,35,592
CUST001897,41,F,High,131876.0058416754,Ahmedabad,14,580
CUST001898,68,F,Low,26382.790310683864,Chennai,29,698
CUST001899,53,M,High,87329.36098036951,Bangalore,10,638
CUST001900,40,F,Very High,400861.23401852715,Kolkata,13,727
CUST001901,55,F,Low,25993.95662760009,Kolkata,38,687
CUST001902,39,F,High,91645.39070182052,Hyderabad,5,651
CUST001903,62,F,Very High,201703.2349389961,Delhi,34,563
CUST001904,50,M,Very High,260218.3416343507,Hyderabad,68,631
CUST001905,43,F,Low,31853.561318274908,Delhi,4,634
CUST001906,51,F,Low,27168.044773876332,Delhi,81,601
CUST001907,21,M,Low,20413.237031868633,Chennai,2,673
CUST001908,28,M,High,86783.59042744678,Kolkata,15,608
CUST001909,27,M,High,100335.22730390333,Hyderabad,33,686
CUST001910,47,F,High,126179.31375029642,Ahmedabad,29,719
CUST001911,70,M,Medium,43940.60293874135,Hyderabad,3,633
CUST001912,78,F,Low,31213.13707001364,Bangalore,57,734
CUST001913,54,F,Medium,44795.43483296017,Kolkata,130,591
CUST001914,52,F,Medium,48464.61309397526,Mumbai,7,611
CUST001915,18,F,High,92053.19692890339,Mumbai,81,690
CUST001916,36,Other,Medium,42689.14542283242,Bangalore,29,754
CUST001917,33,M,Medium,66853.19269546361,Delhi,98,769
CUST001918,35,F,Medium,58536.14189544138,Ahmedabad,6,828
CUST001919,42,M,Low,36621.06881794677,Bangalore,56,669
CUST001920,37,F,Medium,43955.633599292676,Bangalore,2,689
CUST001921,18,M,Low,22894.658666761447,Hyderabad,77,617
CUST001922,56,Other,Medium,52258.30925401802,Bangalore,40,599
CUST001923,28,F,Low,35317.31973877616,Pune,16,718
CUST001924,48,F,Low,26115.176463113974,Ahmedabad,7,637
CUST001925,76,M,High,108589.30952490849,Delhi,61,798
CUST001926,31,M,Medium,52064.142651886585,Mumbai,33,583
CUST001927,18,F,High,85615.7004260721,Chennai,16,738
CUST001928,40,M,High,145760.3536027331,Ahmedabad,21,619
CUST001929,61,F,Medium,61941.55968284755,Ahmedabad,63,634
CUST001930,74,M,Very High,425741.61586492386,Kolkata,14,743
CUST001931,26,F,Low,33167.14184370592,Bangalore,3,645
CUST001932,52,M,High,115997.79953433826,Kolkata,87,658
CUST001933,38,F,Very High,181387.38983078304,Bangalore,17,635
CUST001934,43,F,High,124991.34816892131,Pune,15,842
CUST001935,84,M,Low,23107.407118736643,Kolkata,8,650
CUST001936,22,M,Medium,56575.326774251065,Hyderabad,81,704
CUST001937,48,M,Low,32582.262869608607,Hyderabad,8,683
CUST001938,52,F,Medium,71289.16001888494,Kolkata,36,717
CUST001939,61,F,High,127953.16229960337,Bangalore,76,650
CUST001940,46,F,Medium,66861.34116218516,Pune,1,683
CUST001941,49,F,Medium,45961.6883670083,Pune,63,731
CUST001942,39,M,High,104228.99780501115,Bangalore,19,630
CUST001943,49,M,Medium,41716.490906407766,Delhi,38,787
CUST001944,39,M,High,130363.38252235252,Mumbai,16,794
CUST001945,54,M,High,146681.01869221934,Ahmedabad,42,748
CUST001946,39,Other,Low,25282.207803581514,Ahmedabad,10,705
CUST001947,50,F,Medium,43507.868366492374,Mumbai,1,460
CUST001948,44,M,Low,29511.40153507307,Pune,106,733
CUST001949,61,F,Medium,74267.92892510275,Chennai,1,668
CUST001950,44,F,Very High,343190.9683451229,Mumbai,62,680
CUST001951,18,M,High,83274.40051330793,Chennai,6,548
CUST001952,63,M,Medium,78970.88962111785,Hyderabad,17,739
CUST001953,31,M,Medium,73145.99639850404,Ahmedabad,62,584
CUST001954,35,F,Low,22631.881541030205,Chennai,8,709
CUST001955,36,Other,Medium,76871.91026014036,Chennai,72,772
CUST001956,65,F,Low,29013.765772103772,Mumbai,24,662
CUST001957,18,M,Medium,54875.91962299765,Pune,16,797
CUST001958,85,M,Low,29221.066610543763,Bangalore,39,640
CUST001959,60,F,Medium,73382.87827483789,Pune,15,748
CUST001960,48,F,Low,33189.59356573572,Hyderabad,15,595
CUST001961,44,F,Very High,170736.95833990464,Delhi,47,782
CUST001962,49,F,High,147032.30597813195,Chennai,13,770
CUST001963,52,M,Medium,45911.36533913271,Chennai,8,737
CUST001964,54,F,Low,34911.35903470702,Kolkata,59,668
CUST001965,53,F,Medium,65445.46121712524,Chennai,58,587
CUST001966,46,M,Low,23750.560958931215,Pune,24,668
CUST001967,42,F,Medium,46829.28304452199,Bangalore,26,788
CUST001968,42,M,High,140922.93155932846,Delhi,42,710
CUST001969,42,M,Medium,56787.796939983884,Pune,25,575
CUST001970,62,M,Medium,66183.06056696555,Kolkata,19,610
CUST001971,53,M,Medium,60162.84015426693,Pune,189,800
CUST001972,18,M,Very High,404573.7309765858,Mumbai,5,739
CUST001973,54,M,Very High,317734.8312637657,Hyderabad,32,601
CUST001974,47,F,Medium,51495.19661022274,Bangalore,78,558
CUST001975,44,M,Medium,54535.33483985986,Delhi,41,649
CUST001976,39,M,Medium,74363.10777801371,Hyderabad,76,551
CUST001977,61,M,Low,29360.693858454542,Mumbai,14,687
CUST001978,59,F,Medium,48537.97328978437,Hyderabad,11,850
CUST001979,33,M,Medium,77384.21552309013,Kolkata,68,572
CUST001980,51,M,Low,35932.00912996754,Chennai,18,685
CUST001981,30,F,Low,21113.32292112398,Chennai,44,804
CUST001982,24,F,Medium,79957.71847922071,Bangalore,5,759
CUST001983,35,F,High,128644.86875080716,Hyderabad,50,688
CUST001984,57,F,Medium,46410.663961623475,Pune,28,688
CUST001985,59,M,High,96601.73769090175,Chennai,11,607
CUST001986,52,F,Medium,67697.81924966187,Bangalore,24,678
CUST001987,55,M,Medium,71190.44221116487,Bangalore,42,719
CUST001988,52,M,Medium,49561.43772599225,Kolkata,1,788
CUST001989,35,M,High,97987.81977294896,Bangalore,36,650
CUST001990,51,F,Low,26142.413897441216,Mumbai,28,684
CUST001991,57,M,Medium,63920.73459346547,Pune,8,624
CUST001992,56,F,Medium,46872.647132051075,Chennai,50,718
CUST001993,62,F,Medium,44169.7279553911,Chennai,13,762
CUST001994,55,M,Very High,387602.43117992976,Delhi,11,750
CUST001995,50,F,Low,35581.9587958634,Mumbai,22,606
CUST001996,61,F,Medium,60037.176176660214,Chennai,40,711
CUST001997,44,F,Medium,54553.308410735415,Kolkata,95,645
CUST001998,31,M,High,110242.98994685334,Chennai,5,780
CUST001999,42,F,Medium,55536.313354878075,Delhi,18,687
CUST002000,33,M,High,147198.94357663725,Ahmedabad,2,578
CUST002001,34,F,High,133766.2933653398,Hyderabad,51,682
CUST002002,42,F,Medium,48323.48859400441,Hyderabad,21,736
CUST002003,33,M,Medium,55367.5660821592,Mumbai,44,719
CUST002004,40,F,Medium,61760.49165452439,Bangalore,14,659
CUST002005,18,F,High,122909.01034445819,Delhi,66,653
CUST002006,48,F,Low,29363.67792057534,Ahmedabad,27,620
CUST002007,45,M,Medium,72405.06540047837,Delhi,103,668
CUST002008,32,M,High,133732.42136207622,Ahmedabad,2,631
CUST002009,54,Other,Medium,60206.31674512666,Ahmedabad,25,777
CUST002010,59,F,Medium,74177.17547126922,Chennai,52,627
CUST002011,20,F,Medium,70043.58121769544,Kolkata,33,709
CUST002012,33,M,Low,35571.63697441287,Chennai,1,704
CUST002013,33,M,Medium,78256.03117733667,Kolkata,129,775
CUST002014,30,F,Medium,50658.6776483681,Delhi,12,787
CUST002015,57,F,Very High,243676.8568283972,Bangalore,10,755
CUST002016,42,M,Medium,75558.0902276256,Hyderabad,23,728
CUST002017,41,F,High,134055.84613699757,Mumbai,28,616
CUST002018,18,F,Medium,77061.8216574251,Pune,52,614
CUST002019,54,M,Low,21262.60320648906,Kolkata,17,632
CUST002020,26,M,High,123942.99540831176,Hyderabad,20,760
CUST002021,45,M,Low,22892.56676246895,Mumbai,27,705
CUST002022,49,F,Very High,326364.0194024039,Bangalore,18,769
CUST002023,65,M,High,90902.2852297411,Delhi,88,780
CUST002024,25,M,Medium,45123.14035939517,Bangalore,68,641
CUST002025,18,F,Medium,40486.733815281324,Kolkata,21,702
CUST002026,47,M,Medium,65209.55249531617,Delhi,1,698
CUST002027,72,M,Medium,54360.90466760344,Ahmedabad,83,673
CUST002028,63,M,Medium,44207.53139515887,Chennai,4,657
CUST002029,48,F,Medium,52913.511109252395,Ahmedabad,10,794
CUST002030,37,F,Medium,46757.7636580634,Mumbai,5,704
CUST002031,57,M,Low,38833.89663003319,Chennai,7,701
CUST002032,30,F,High,102400.34200329437,Delhi,58,635
