application_id,customer_id,application_date,loan_type,loan_amount,loan_term_months,employment_type,existing_loans,debt_to_income_ratio,credit_inquiries_6m,payment_history_months,approval_status,is_default
APP000858,CUST000858,2024-04-02,Credit_Card,130905.23,0,Salaried,0,0.674,1,2,Approved,0.0
APP000859,CUST000859,2024-09-09,Business_Loan,968276.04,12,Retired,0,0.109,0,21,Approved,0.0
APP000860,CUST000860,2024-01-28,Auto_Loan,1213691.26,36,Salaried,2,0.646,3,3,Approved,1.0
APP000861,CUST000861,2024-06-14,Business_Loan,1690392.0,60,Salaried,0,0.574,7,16,Approved,0.0
APP000862,CUST000862,2024-01-25,Auto_Loan,261915.1,48,Self_Employed,3,0.491,0,27,Approved,1.0
APP000863,CUST000863,2024-10-28,Home_Loan,679298.32,180,Student,1,0.243,2,46,Approved,0.0
APP000864,CUST000864,2024-10-29,Home_Loan,5130419.08,120,Self_Employed,1,0.319,1,4,Rejected,
APP000865,CUST000865,2025-09-10,Credit_Card,206195.13,0,Salaried,2,0.221,2,1,Rejected,
APP000866,CUST000866,2024-01-28,Credit_Card,294646.25,0,Self_Employed,1,0.578,5,0,Approved,0.0
APP000867,CUST000867,2025-04-15,Personal_Loan,724685.1,48,Salaried,2,0.376,3,58,Approved,0.0
APP000868,CUST000868,2025-08-13,Credit_Card,169069.5,0,Salaried,3,0.304,1,42,Approved,0.0
APP000869,CUST000869,2024-03-03,Personal_Loan,762401.09,36,Salaried,3,0.549,0,1,Approved,1.0
APP000870,CUST000870,2025-04-09,Auto_Loan,973515.99,36,Salaried,1,0.67,1,1,Approved,1.0
APP000871,CUST000871,2024-08-30,Personal_Loan,192734.12,48,Salaried,2,0.774,3,12,Approved,0.0
APP000872,CUST000872,2024-02-15,Home_Loan,1706919.09,300,Salaried,0,0.31,2,41,Rejected,
APP000873,CUST000873,2025-05-08,Home_Loan,3878808.76,300,Salaried,2,0.14,1,5,Rejected,
APP000874,CUST000874,2024-01-16,Personal_Loan,183686.18,24,Salaried,2,0.515,4,27,Approved,0.0
APP000875,CUST000875,2024-01-06,Credit_Card,103021.28,0,Salaried,1,0.324,2,14,Rejected,
APP000876,CUST000876,2025-02-12,Credit_Card,482848.81,0,Salaried,4,0.78,3,3,Approved,0.0
APP000877,CUST000877,2025-09-17,Home_Loan,6782846.86,300,Salaried,0,0.541,2,28,Approved,0.0
APP000878,CUST000878,2024-04-28,Auto_Loan,458671.5,36,Self_Employed,3,0.731,3,3,Rejected,
APP000879,CUST000879,2025-06-26,Personal_Loan,688613.31,36,Self_Employed,1,0.343,2,10,Approved,0.0
APP000880,CUST000880,2025-08-10,Auto_Loan,681328.89,60,Salaried,4,0.497,1,0,Approved,0.0
APP000881,CUST000881,2024-07-03,Personal_Loan,171432.07,36,Salaried,0,0.122,1,4,Approved,0.0
APP000882,CUST000882,2025-04-21,Credit_Card,439068.97,0,Salaried,2,0.485,2,1,Rejected,
APP000883,CUST000883,2024-12-29,Home_Loan,6650873.02,240,Salaried,0,0.58,6,6,Approved,1.0
APP000884,CUST000884,2024-09-17,Personal_Loan,658394.97,60,Retired,3,0.318,1,0,Approved,0.0
APP000885,CUST000885,2025-04-09,Personal_Loan,145258.92,36,Self_Employed,0,0.293,0,8,Rejected,
APP000886,CUST000886,2025-06-23,Personal_Loan,428403.4,60,Self_Employed,1,0.434,1,9,Approved,0.0
APP000887,CUST000887,2024-10-21,Auto_Loan,375756.63,48,Salaried,3,0.655,4,20,Approved,1.0
APP000888,CUST000888,2024-06-01,Home_Loan,7647804.48,240,Self_Employed,0,0.562,1,8,Approved,0.0
APP000889,CUST000889,2024-05-10,Credit_Card,309674.28,0,Salaried,2,0.486,3,16,Rejected,
APP000890,CUST000890,2025-08-09,Home_Loan,6069497.84,180,Salaried,3,0.778,1,0,Rejected,
APP000891,CUST000891,2025-07-15,Home_Loan,2026444.25,240,Business_Owner,2,0.416,1,16,Approved,0.0
APP000892,CUST000892,2023-11-10,Home_Loan,1338949.31,300,Self_Employed,3,0.122,2,45,Rejected,
APP000893,CUST000893,2025-04-19,Business_Loan,3219499.62,60,Salaried,4,0.34,2,112,Rejected,
APP000894,CUST000894,2024-03-04,Personal_Loan,756731.04,36,Self_Employed,3,0.759,1,0,Approved,0.0
APP000895,CUST000895,2025-06-01,Credit_Card,200169.67,0,Salaried,1,0.162,2,9,Approved,0.0
APP000896,CUST000896,2025-09-17,Personal_Loan,432731.2,36,Salaried,3,0.229,1,0,Rejected,
APP000897,CUST000897,2025-03-14,Auto_Loan,477175.79,60,Salaried,1,0.718,2,21,Approved,0.0
APP000898,CUST000898,2024-03-11,Home_Loan,5710764.21,300,Salaried,4,0.584,0,2,Approved,1.0
APP000899,CUST000899,2024-10-26,Home_Loan,6123603.08,300,Salaried,4,0.736,2,32,Approved,0.0
APP000900,CUST000900,2025-10-14,Personal_Loan,758910.08,36,Salaried,4,0.662,2,2,Approved,0.0
APP000901,CUST000901,2024-04-23,Home_Loan,2482126.48,120,Self_Employed,3,0.46,1,16,Rejected,
APP000902,CUST000902,2024-03-25,Home_Loan,1105538.11,180,Business_Owner,3,0.669,0,1,Approved,0.0
APP000903,CUST000903,2023-12-14,Business_Loan,4677914.13,12,Salaried,4,0.63,1,7,Approved,0.0
APP000904,CUST000904,2024-09-01,Home_Loan,7727333.77,120,Salaried,2,0.132,1,7,Approved,0.0
APP000905,CUST000905,2024-07-11,Auto_Loan,1048725.07,84,Self_Employed,1,0.763,2,5,Rejected,
APP000906,CUST000906,2023-12-29,Home_Loan,4487637.75,240,Salaried,4,0.655,5,0,Approved,1.0
APP000907,CUST000907,2024-06-03,Auto_Loan,869702.28,60,Business_Owner,4,0.704,2,1,Approved,0.0
APP000908,CUST000908,2025-05-20,Home_Loan,6956674.73,300,Self_Employed,0,0.521,2,20,Rejected,
APP000909,CUST000909,2025-03-29,Personal_Loan,269695.31,48,Salaried,4,0.639,1,39,Approved,0.0
APP000910,CUST000910,2025-09-04,Business_Loan,4753281.98,36,Salaried,3,0.725,1,8,Approved,1.0
APP000911,CUST000911,2025-02-01,Personal_Loan,500449.34,48,Salaried,3,0.568,1,0,Approved,1.0
APP000912,CUST000912,2024-01-27,Credit_Card,305986.68,0,Salaried,4,0.298,4,9,Approved,1.0
APP000913,CUST000913,2025-05-09,Auto_Loan,1366422.3,48,Salaried,0,0.613,2,6,Rejected,
APP000914,CUST000914,2024-03-10,Business_Loan,4488511.07,24,Salaried,0,0.349,1,36,Approved,0.0
APP000915,CUST000915,2024-10-25,Personal_Loan,565559.9,36,Self_Employed,3,0.712,0,13,Rejected,
APP000916,CUST000916,2024-04-16,Personal_Loan,918316.76,48,Salaried,3,0.541,2,9,Approved,0.0
APP000917,CUST000917,2024-04-05,Auto_Loan,1010319.8,84,Salaried,3,0.358,0,4,Rejected,
APP000918,CUST000918,2024-02-17,Home_Loan,3528434.04,180,Salaried,3,0.303,3,2,Approved,0.0
APP000919,CUST000919,2024-04-13,Home_Loan,7802851.26,120,Salaried,1,0.789,1,10,Approved,0.0
APP000920,CUST000920,2025-08-19,Credit_Card,77356.19,0,Salaried,0,0.69,3,18,Rejected,
APP000921,CUST000921,2024-05-04,Home_Loan,1141906.36,240,Salaried,4,0.478,4,3,Rejected,
APP000922,CUST000922,2025-03-01,Credit_Card,100183.85,0,Salaried,3,0.177,3,1,Rejected,
APP000923,CUST000923,2023-11-06,Auto_Loan,1165359.08,48,Salaried,4,0.219,3,0,Approved,0.0
APP000924,CUST000924,2024-07-18,Auto_Loan,908080.38,36,Salaried,4,0.713,1,46,Approved,1.0
APP000925,CUST000925,2025-06-14,Credit_Card,118818.73,0,Business_Owner,0,0.225,1,2,Rejected,
APP000926,CUST000926,2025-01-27,Home_Loan,6724802.16,240,Salaried,1,0.261,2,6,Approved,0.0
APP000927,CUST000927,2024-08-21,Home_Loan,1959556.2,300,Salaried,2,0.442,1,5,Approved,0.0
APP000928,CUST000928,2025-04-24,Home_Loan,9971710.41,300,Salaried,1,0.549,1,16,Rejected,
APP000929,CUST000929,2025-07-09,Personal_Loan,831864.5,48,Salaried,1,0.679,1,6,Approved,0.0
APP000930,CUST000930,2024-05-31,Personal_Loan,412601.92,36,Self_Employed,4,0.731,4,56,Approved,1.0
APP000931,CUST000931,2024-05-13,Auto_Loan,1035525.77,48,Business_Owner,4,0.722,2,5,Approved,1.0
APP000932,CUST000932,2024-05-07,Auto_Loan,1135306.48,36,Business_Owner,2,0.713,1,31,Approved,1.0
APP000933,CUST000933,2024-02-09,Home_Loan,3265061.24,180,Business_Owner,0,0.448,3,0,Rejected,
APP000934,CUST000934,2025-03-20,Business_Loan,371174.23,24,Student,0,0.645,0,115,Approved,1.0
APP000935,CUST000935,2024-09-26,Home_Loan,2332157.08,180,Salaried,3,0.76,1,1,Rejected,
APP000936,CUST000936,2024-08-03,Home_Loan,5233715.5,300,Salaried,1,0.486,2,0,Rejected,
APP000937,CUST000937,2025-06-14,Credit_Card,183929.01,0,Salaried,1,0.205,2,15,Approved,0.0
APP000938,CUST000938,2024-09-23,Home_Loan,4149039.72,120,Salaried,1,0.223,3,0,Rejected,
APP000939,CUST000939,2024-07-20,Home_Loan,9695928.15,120,Student,3,0.494,3,0,Approved,0.0
APP000940,CUST000940,2025-05-12,Auto_Loan,1691001.58,60,Salaried,4,0.472,2,17,Rejected,
APP000941,CUST000941,2025-01-17,Personal_Loan,131996.08,48,Salaried,4,0.304,1,12,Approved,0.0
APP000942,CUST000942,2023-12-12,Home_Loan,4469612.63,240,Business_Owner,2,0.191,1,2,Approved,1.0
APP000943,CUST000943,2025-06-07,Credit_Card,466720.21,0,Self_Employed,1,0.657,3,5,Approved,1.0
APP000944,CUST000944,2025-04-19,Personal_Loan,527691.16,60,Salaried,1,0.318,3,20,Rejected,
APP000945,CUST000945,2024-09-21,Auto_Loan,1526856.06,48,Business_Owner,3,0.652,4,7,Approved,0.0
APP000946,CUST000946,2024-12-30,Home_Loan,9333463.1,180,Self_Employed,0,0.161,2,22,Approved,0.0
APP000947,CUST000947,2024-08-27,Home_Loan,3647689.5,240,Salaried,4,0.471,2,24,Approved,0.0
APP000948,CUST000948,2024-11-06,Personal_Loan,59495.48,36,Salaried,2,0.193,4,2,Rejected,
APP000949,CUST000949,2024-03-11,Home_Loan,1109292.8,180,Salaried,2,0.184,4,5,Approved,1.0
APP000950,CUST000950,2025-01-12,Home_Loan,1074687.22,120,Salaried,0,0.495,1,2,Rejected,
APP000951,CUST000951,2024-02-08,Auto_Loan,1339934.77,36,Salaried,1,0.115,0,4,Approved,0.0
APP000952,CUST000952,2024-04-12,Business_Loan,1318853.32,48,Self_Employed,0,0.141,2,34,Approved,0.0
APP000953,CUST000953,2025-04-15,Auto_Loan,1226274.61,48,Salaried,0,0.144,3,3,Approved,0.0
APP000954,CUST000954,2024-01-06,Credit_Card,457329.53,0,Self_Employed,2,0.533,0,1,Approved,0.0
APP000955,CUST000955,2025-07-25,Home_Loan,6760591.16,300,Self_Employed,4,0.332,1,5,Rejected,
APP000956,CUST000956,2025-03-18,Home_Loan,7549882.89,180,Self_Employed,3,0.508,1,1,Approved,0.0
APP000957,CUST000957,2025-04-25,Home_Loan,4073714.06,300,Self_Employed,4,0.116,0,3,Approved,0.0
APP000958,CUST000958,2024-01-16,Personal_Loan,472976.17,60,Salaried,2,0.509,2,17,Approved,1.0
APP000959,CUST000959,2024-10-19,Credit_Card,421818.54,0,Salaried,1,0.238,1,37,Rejected,
APP000960,CUST000960,2023-11-19,Home_Loan,1971767.26,180,Self_Employed,1,0.327,4,18,Approved,0.0
APP000961,CUST000961,2025-07-20,Personal_Loan,910846.75,24,Self_Employed,1,0.54,4,28,Rejected,
APP000962,CUST000962,2025-03-31,Credit_Card,370937.75,0,Salaried,4,0.59,2,0,Approved,0.0
APP000963,CUST000963,2025-09-29,Personal_Loan,652825.29,36,Salaried,0,0.79,1,35,Approved,0.0
APP000964,CUST000964,2025-07-11,Business_Loan,3611763.85,48,Retired,0,0.167,2,63,Approved,0.0
APP000965,CUST000965,2025-04-19,Home_Loan,1934017.9,240,Salaried,4,0.678,0,14,Approved,1.0
APP000966,CUST000966,2024-02-23,Auto_Loan,1577746.79,36,Self_Employed,4,0.75,2,85,Approved,0.0
APP000967,CUST000967,2024-10-29,Credit_Card,112433.26,0,Self_Employed,1,0.566,2,40,Approved,0.0
APP000968,CUST000968,2025-08-14,Home_Loan,3128425.46,180,Self_Employed,1,0.712,3,33,Approved,0.0
APP000969,CUST000969,2024-10-24,Personal_Loan,736463.18,60,Self_Employed,2,0.38,2,31,Approved,0.0
APP000970,CUST000970,2024-04-23,Business_Loan,2913409.76,36,Salaried,3,0.631,0,6,Approved,0.0
APP000971,CUST000971,2024-09-19,Home_Loan,518787.41,120,Self_Employed,0,0.376,5,16,Rejected,
APP000972,CUST000972,2025-08-27,Home_Loan,1457915.4,120,Self_Employed,4,0.321,2,0,Rejected,
APP000973,CUST000973,2025-08-01,Personal_Loan,244092.5,24,Salaried,1,0.514,1,0,Approved,1.0
APP000974,CUST000974,2025-09-03,Credit_Card,76431.86,0,Salaried,1,0.244,1,29,Approved,0.0
APP000975,CUST000975,2024-01-18,Business_Loan,1744462.48,12,Salaried,2,0.178,3,1,Approved,0.0
APP000976,CUST000976,2025-04-19,Auto_Loan,1023919.83,36,Salaried,0,0.301,1,31,Approved,1.0
APP000977,CUST000977,2025-07-07,Auto_Loan,879392.19,36,Salaried,2,0.373,0,9,Rejected,
APP000978,CUST000978,2024-03-18,Home_Loan,1826303.73,300,Salaried,0,0.345,0,1,Rejected,
APP000979,CUST000979,2025-01-24,Home_Loan,9272038.54,300,Student,4,0.184,0,50,Approved,0.0
APP000980,CUST000980,2024-12-13,Home_Loan,2466173.03,120,Salaried,4,0.468,3,54,Approved,0.0
APP000981,CUST000981,2024-12-10,Business_Loan,1236114.75,36,Salaried,3,0.537,1,27,Approved,1.0
APP000982,CUST000982,2024-01-26,Personal_Loan,966048.7,36,Salaried,0,0.149,4,5,Approved,0.0
APP000983,CUST000983,2025-04-30,Personal_Loan,901549.87,48,Business_Owner,3,0.669,4,12,Rejected,
APP000984,CUST000984,2024-07-29,Auto_Loan,1173102.3,60,Self_Employed,1,0.616,4,14,Approved,0.0
APP000985,CUST000985,2023-11-26,Home_Loan,6628041.94,240,Salaried,2,0.296,0,5,Rejected,
APP000986,CUST000986,2025-07-18,Auto_Loan,1954237.47,84,Salaried,0,0.475,2,1,Rejected,
APP000987,CUST000987,2024-06-14,Personal_Loan,556021.67,36,Salaried,1,0.514,2,24,Approved,0.0
APP000988,CUST000988,2024-12-11,Credit_Card,108868.28,0,Self_Employed,2,0.223,2,8,Approved,1.0
APP000989,CUST000989,2025-09-09,Auto_Loan,1170229.11,60,Retired,2,0.543,1,34,Rejected,
APP000990,CUST000990,2024-05-05,Home_Loan,590965.07,180,Salaried,1,0.342,3,7,Approved,0.0
APP000991,CUST000991,2025-06-30,Personal_Loan,727150.47,24,Business_Owner,4,0.646,1,8,Rejected,
APP000992,CUST000992,2025-05-25,Personal_Loan,468085.53,24,Self_Employed,3,0.36,3,0,Approved,0.0
APP000993,CUST000993,2024-01-09,Home_Loan,1436209.08,180,Self_Employed,0,0.299,2,105,Rejected,
APP000994,CUST000994,2025-01-21,Auto_Loan,1588020.67,48,Self_Employed,0,0.197,2,9,Rejected,
APP000995,CUST000995,2024-03-22,Personal_Loan,61836.19,60,Business_Owner,2,0.617,2,0,Approved,1.0
APP000996,CUST000996,2025-04-06,Auto_Loan,1264793.01,36,Salaried,0,0.543,2,4,Approved,0.0
APP000997,CUST000997,2025-08-24,Auto_Loan,739002.85,48,Salaried,2,0.292,2,58,Approved,0.0
APP000998,CUST000998,2025-07-16,Home_Loan,2344421.59,240,Salaried,2,0.265,4,7,Approved,0.0
APP000999,CUST000999,2024-07-13,Auto_Loan,495567.13,48,Salaried,3,0.526,2,18,Approved,1.0
APP001000,CUST001000,2024-08-07,Business_Loan,4994893.81,48,Salaried,0,0.403,3,2,Rejected,
APP001001,CUST001001,2025-04-16,Home_Loan,6849276.82,240,Salaried,0,0.165,3,25,Approved,1.0
APP001002,CUST001002,2025-08-27,Personal_Loan,858970.8,60,Salaried,4,0.777,3,15,Approved,0.0
APP001003,CUST001003,2024-03-02,Credit_Card,84079.13,0,Salaried,0,0.252,3,5,Rejected,
APP001004,CUST001004,2025-04-22,Credit_Card,174798.01,0,Self_Employed,3,0.626,1,22,Approved,1.0
APP001005,CUST001005,2023-12-01,Home_Loan,4979281.78,120,Retired,0,0.76,3,10,Approved,0.0
APP001006,CUST001006,2023-12-26,Personal_Loan,856180.9,60,Salaried,3,0.33,0,6,Rejected,
APP001007,CUST001007,2025-08-04,Home_Loan,9509225.37,300,Salaried,4,0.544,0,37,Approved,0.0
APP001008,CUST001008,2025-09-03,Credit_Card,286110.01,0,Salaried,4,0.122,1,24,Approved,0.0
APP001009,CUST001009,2025-06-05,Personal_Loan,516849.3,36,Business_Owner,0,0.317,2,0,Approved,1.0
APP001010,CUST001010,2024-06-12,Personal_Loan,627103.86,48,Salaried,0,0.417,4,10,Approved,0.0
APP001011,CUST001011,2024-01-15,Auto_Loan,1756624.44,60,Salaried,2,0.151,2,32,Rejected,
APP001012,CUST001012,2025-08-05,Personal_Loan,441703.2,48,Salaried,0,0.468,2,0,Approved,0.0
APP001013,CUST001013,2025-10-19,Personal_Loan,646528.95,36,Salaried,1,0.658,3,0,Rejected,
APP001014,CUST001014,2024-10-02,Home_Loan,8080628.26,300,Salaried,4,0.194,3,1,Approved,1.0
APP001015,CUST001015,2025-08-22,Personal_Loan,983455.67,12,Self_Employed,0,0.796,1,16,Approved,0.0
APP001016,CUST001016,2024-08-31,Personal_Loan,962328.8,48,Salaried,4,0.671,6,74,Rejected,
APP001017,CUST001017,2025-08-31,Personal_Loan,894427.14,36,Salaried,3,0.36,4,14,Approved,0.0
APP001018,CUST001018,2024-09-11,Auto_Loan,1784847.29,36,Salaried,1,0.229,3,23,Approved,1.0
APP001019,CUST001019,2025-10-08,Auto_Loan,1734327.81,36,Salaried,0,0.122,3,13,Approved,0.0
APP001020,CUST001020,2024-06-13,Home_Loan,3186017.98,120,Self_Employed,0,0.38,4,0,Approved,0.0
APP001021,CUST001021,2024-02-29,Personal_Loan,264899.7,48,Salaried,2,0.381,4,24,Rejected,
APP001022,CUST001022,2024-07-12,Auto_Loan,321762.94,36,Salaried,1,0.684,1,2,Approved,0.0
APP001023,CUST001023,2024-07-19,Home_Loan,4237052.44,120,Salaried,0,0.315,2,14,Rejected,
APP001024,CUST001024,2024-12-19,Home_Loan,6356269.63,240,Business_Owner,4,0.513,2,22,Rejected,
APP001025,CUST001025,2024-07-01,Credit_Card,177149.66,0,Salaried,2,0.711,0,2,Approved,1.0
APP001026,CUST001026,2024-08-27,Business_Loan,1423836.77,60,Salaried,1,0.236,2,5,Approved,0.0
APP001027,CUST001027,2024-02-27,Auto_Loan,1118975.27,60,Retired,3,0.18,2,26,Approved,0.0
APP001028,CUST001028,2024-06-17,Auto_Loan,1424961.04,84,Self_Employed,0,0.173,1,47,Rejected,
APP001029,CUST001029,2025-07-27,Business_Loan,154237.3,60,Self_Employed,1,0.46,1,5,Approved,0.0
APP001030,CUST001030,2024-12-07,Business_Loan,3778977.1,36,Salaried,3,0.284,1,10,Approved,0.0
APP001031,CUST001031,2023-12-11,Home_Loan,7412155.22,300,Salaried,3,0.319,1,18,Rejected,
APP001032,CUST001032,2025-10-16,Personal_Loan,361269.27,24,Salaried,0,0.796,0,37,Approved,0.0
APP001033,CUST001033,2025-05-24,Personal_Loan,716759.36,48,Salaried,1,0.462,3,0,Rejected,
APP001034,CUST001034,2024-11-28,Personal_Loan,362713.99,12,Business_Owner,0,0.658,1,57,Approved,0.0
APP001035,CUST001035,2025-10-08,Home_Loan,8449917.99,300,Salaried,1,0.769,1,11,Rejected,
APP001036,CUST001036,2024-10-13,Credit_Card,182865.56,0,Salaried,2,0.548,1,57,Approved,1.0
APP001037,CUST001037,2025-02-23,Home_Loan,9961366.72,120,Salaried,4,0.436,1,0,Approved,0.0
APP001038,CUST001038,2025-04-08,Personal_Loan,914663.96,12,Self_Employed,0,0.663,5,9,Approved,0.0
APP001039,CUST001039,2024-01-13,Home_Loan,3930662.14,120,Self_Employed,3,0.699,2,0,Approved,0.0
APP001040,CUST001040,2025-02-08,Home_Loan,2618982.44,120,Business_Owner,2,0.507,5,15,Approved,0.0
APP001041,CUST001041,2024-11-23,Home_Loan,5682090.73,180,Salaried,4,0.405,2,10,Approved,0.0
APP001042,CUST001042,2024-10-18,Home_Loan,7415449.67,240,Salaried,2,0.193,0,2,Approved,0.0
APP001043,CUST001043,2024-10-25,Home_Loan,2685018.95,120,Salaried,2,0.477,2,7,Approved,1.0
APP001044,CUST001044,2024-07-24,Home_Loan,7473795.85,180,Salaried,2,0.189,2,0,Approved,1.0
APP001045,CUST001045,2023-12-11,Business_Loan,4641210.05,24,Salaried,2,0.129,3,18,Rejected,
APP001046,CUST001046,2024-12-01,Personal_Loan,580214.92,24,Salaried,2,0.263,2,6,Approved,0.0
APP001047,CUST001047,2024-10-25,Personal_Loan,218278.55,36,Salaried,0,0.435,0,1,Approved,0.0
APP001048,CUST001048,2024-02-03,Personal_Loan,207925.18,24,Salaried,0,0.76,3,7,Approved,0.0
APP001049,CUST001049,2025-02-24,Personal_Loan,259105.96,24,Salaried,1,0.304,4,36,Approved,0.0
APP001050,CUST001050,2024-11-23,Personal_Loan,892462.11,48,Salaried,2,0.434,3,1,Rejected,
APP001051,CUST001051,2024-05-31,Personal_Loan,151125.76,48,Salaried,3,0.451,0,8,Approved,1.0
APP001052,CUST001052,2025-06-05,Auto_Loan,996260.53,48,Salaried,0,0.339,1,0,Approved,0.0
APP001053,CUST001053,2024-02-20,Credit_Card,186458.13,0,Retired,0,0.308,5,18,Approved,0.0
APP001054,CUST001054,2025-05-24,Home_Loan,8400361.74,300,Business_Owner,1,0.653,2,21,Approved,0.0
APP001055,CUST001055,2025-03-28,Home_Loan,7348887.41,300,Salaried,1,0.235,1,3,Approved,0.0
APP001056,CUST001056,2024-12-31,Home_Loan,8512718.7,300,Self_Employed,4,0.444,3,27,Approved,0.0
APP001057,CUST001057,2024-06-02,Business_Loan,1151614.58,24,Salaried,4,0.633,3,2,Approved,1.0
APP001058,CUST001058,2025-05-15,Business_Loan,3285676.67,24,Salaried,0,0.613,3,11,Rejected,
APP001059,CUST001059,2025-04-01,Home_Loan,8266739.28,120,Student,1,0.726,2,2,Approved,0.0
APP001060,CUST001060,2024-05-07,Credit_Card,93303.83,0,Salaried,4,0.799,2,14,Approved,1.0
APP001061,CUST001061,2025-05-08,Personal_Loan,640629.33,36,Salaried,3,0.516,1,3,Rejected,
APP001062,CUST001062,2024-08-03,Credit_Card,454950.48,0,Salaried,4,0.715,2,27,Approved,1.0
APP001063,CUST001063,2024-02-21,Auto_Loan,884584.7,60,Business_Owner,4,0.538,4,1,Rejected,
APP001064,CUST001064,2024-05-16,Auto_Loan,438940.11,36,Salaried,4,0.686,3,0,Rejected,
APP001065,CUST001065,2025-03-23,Home_Loan,5726289.29,240,Business_Owner,4,0.217,3,12,Approved,0.0
APP001066,CUST001066,2024-06-12,Auto_Loan,1447717.85,60,Self_Employed,1,0.54,2,37,Approved,0.0
APP001067,CUST001067,2025-05-29,Credit_Card,187296.93,0,Salaried,2,0.446,1,1,Rejected,
APP001068,CUST001068,2025-10-08,Personal_Loan,642045.74,60,Salaried,1,0.593,2,3,Approved,0.0
APP001069,CUST001069,2024-09-18,Home_Loan,7033167.57,180,Salaried,0,0.667,2,69,Approved,0.0
APP001070,CUST001070,2025-04-15,Home_Loan,7228176.24,300,Business_Owner,3,0.661,1,18,Approved,1.0
APP001071,CUST001071,2024-05-08,Home_Loan,8048195.65,240,Salaried,2,0.294,2,104,Approved,0.0
APP001072,CUST001072,2024-11-08,Personal_Loan,996851.44,48,Self_Employed,3,0.56,1,7,Rejected,
APP001073,CUST001073,2024-11-05,Auto_Loan,1423063.63,36,Self_Employed,4,0.121,6,5,Rejected,
APP001074,CUST001074,2024-03-23,Personal_Loan,999913.86,48,Self_Employed,0,0.488,4,2,Approved,0.0
APP001075,CUST001075,2025-09-04,Home_Loan,2086304.69,300,Salaried,4,0.665,4,17,Approved,1.0
APP001076,CUST001076,2024-04-04,Home_Loan,3342352.48,300,Salaried,2,0.455,5,1,Rejected,
APP001077,CUST001077,2025-01-10,Personal_Loan,438384.16,24,Retired,2,0.321,1,1,Approved,0.0
APP001078,CUST001078,2025-06-28,Home_Loan,4753526.4,300,Business_Owner,3,0.799,4,1,Approved,1.0
APP001079,CUST001079,2024-05-09,Personal_Loan,454643.41,48,Salaried,0,0.598,5,16,Approved,0.0
APP001080,CUST001080,2025-07-20,Business_Loan,2610488.84,12,Salaried,1,0.401,1,0,Approved,0.0
APP001081,CUST001081,2025-03-19,Home_Loan,9189256.96,180,Salaried,0,0.399,0,7,Rejected,
APP001082,CUST001082,2024-05-22,Auto_Loan,1511321.61,36,Self_Employed,1,0.388,1,69,Approved,0.0
APP001083,CUST001083,2025-10-23,Personal_Loan,274598.47,60,Business_Owner,1,0.509,1,33,Approved,0.0
APP001084,CUST001084,2024-11-03,Credit_Card,463729.92,0,Salaried,4,0.485,1,19,Approved,0.0
APP001085,CUST001085,2025-10-19,Personal_Loan,585382.59,60,Salaried,2,0.537,2,86,Approved,0.0
APP001086,CUST001086,2024-12-25,Business_Loan,4554459.46,48,Self_Employed,0,0.58,2,2,Approved,0.0
APP001087,CUST001087,2023-11-14,Personal_Loan,419725.92,48,Salaried,3,0.556,1,0,Approved,1.0
APP001088,CUST001088,2025-10-14,Personal_Loan,198282.46,24,Self_Employed,2,0.716,2,44,Approved,1.0
APP001089,CUST001089,2024-06-11,Personal_Loan,572358.76,36,Self_Employed,2,0.127,0,0,Approved,0.0
APP001090,CUST001090,2024-08-03,Auto_Loan,881997.28,84,Self_Employed,3,0.108,2,1,Approved,0.0
APP001091,CUST001091,2024-06-19,Auto_Loan,1751579.51,60,Salaried,2,0.76,3,0,Approved,0.0
APP001092,CUST001092,2024-09-03,Personal_Loan,992764.06,12,Salaried,3,0.377,0,13,Rejected,
APP001093,CUST001093,2025-02-23,Credit_Card,484638.07,0,Salaried,4,0.537,3,7,Approved,0.0
APP001094,CUST001094,2024-04-11,Personal_Loan,127768.78,36,Retired,3,0.525,1,2,Approved,0.0
APP001095,CUST001095,2025-09-29,Personal_Loan,936047.91,12,Salaried,2,0.252,1,6,Approved,0.0
APP001096,CUST001096,2024-07-28,Business_Loan,450197.32,60,Salaried,0,0.744,2,46,Rejected,
